index name,5,10,15,20,25,30,35,40,45,50
baseline,0.686111111111,0.686111111111,0.686111111111,0.686111111111,0.686111111111,0.686111111111,0.686111111111,0.686111111111,0.686111111111,0.686111111111
fisher_score,0.2367777777777777,0.26455555555555554,0.2726666666666667,0.3283333333333334,0.3821111111111112,0.40466666666666656,0.4208888888888888,0.4302222222222221,0.546888888888889,0.5291111111111113
laplacian_score_t(0.001),0.1571111111111112,0.1743333333333334,0.18144444444444446,0.2076666666666667,0.3221111111111111,0.3911111111111112,0.5174444444444446,0.5615555555555557,0.5557777777777781,0.580777777777778
laplacian_score_t(0.01),0.16488888888888892,0.19266666666666668,0.24700000000000005,0.25655555555555554,0.4643333333333331,0.4724444444444442,0.4828888888888887,0.4781111111111109,0.4841111111111107,0.5073333333333333
laplacian_score_t(0.1),0.2473333333333333,0.2598888888888889,0.2932222222222222,0.3036666666666667,0.3206666666666668,0.42322222222222217,0.4774444444444443,0.4663333333333331,0.4699999999999999,0.478222222222222
laplacian_score_t(1),0.10377777777777776,0.13433333333333328,0.15655555555555564,0.2723333333333333,0.3581111111111111,0.40211111111111103,0.40477777777777774,0.3947777777777777,0.397,0.4045555555555555
laplacian_score_t(10),0.1012222222222222,0.12933333333333327,0.16977777777777786,0.19111111111111112,0.23455555555555546,0.2398888888888889,0.379,0.4076666666666667,0.4089999999999999,0.3933333333333333
laplacian_score_t(100),0.10055555555555556,0.13077777777777772,0.17555555555555566,0.18977777777777785,0.2475555555555555,0.24888888888888885,0.3763333333333334,0.3945555555555556,0.4038888888888889,0.3914444444444445
laplacian_score_t(1000),0.10233333333333336,0.13133333333333336,0.1717777777777778,0.2005555555555556,0.24688888888888885,0.2501111111111111,0.3767777777777778,0.388222222222222,0.40666666666666657,0.3945555555555556
lsdf,0.20611111111111108,0.2339999999999999,0.26655555555555555,0.3108888888888889,0.3809999999999999,0.4086666666666667,0.42522222222222217,0.4255555555555554,0.4317777777777777,0.5817777777777778
LSFS_gama(0.001),0.34022222222222226,0.4444444444444444,0.4623333333333332,0.5681111111111113,0.612888888888889,0.6500000000000001,0.6451111111111107,0.6471111111111111,0.6514444444444439,0.6388888888888892
LSFS_gama(0.01),0.3258888888888889,0.4396666666666666,0.5716666666666668,0.6090000000000001,0.633,0.6492222222222221,0.6352222222222221,0.6442222222222224,0.6344444444444443,0.6436666666666666
LSFS_gama(0.1),0.32522222222222225,0.4879999999999998,0.496,0.5846666666666667,0.6226666666666667,0.6301111111111112,0.6238888888888888,0.6254444444444445,0.6370000000000001,0.6474444444444444
LSFS_gama(1),0.3188888888888889,0.31733333333333336,0.35900000000000004,0.4361111111111111,0.5404444444444444,0.5944444444444446,0.6068888888888891,0.6145555555555556,0.6150000000000001,0.6283333333333333
LSFS_gama(10),0.202,0.25733333333333336,0.29266666666666674,0.3593333333333334,0.4015555555555555,0.4446666666666665,0.4623333333333333,0.5031111111111111,0.5645555555555557,0.5701111111111112
LSFS_gama(100),0.14255555555555566,0.23244444444444445,0.27788888888888896,0.3320000000000001,0.3997777777777778,0.41511111111111104,0.4709999999999999,0.4729999999999998,0.5556666666666669,0.5637777777777778
LSFS_gama(1000),0.14155555555555566,0.2436666666666667,0.2634444444444445,0.33055555555555555,0.3855555555555557,0.4101111111111112,0.4682222222222221,0.4761111111111109,0.5201111111111113,0.5537777777777778
PRPC,0.3306666666666666,0.3896666666666666,0.4234444444444443,0.5178888888888891,0.5338888888888892,0.554888888888889,0.5723333333333334,0.5823333333333334,0.6005555555555556,0.6508888888888887
SSelect_theta(0.001)_namuda(0.0),0.1318888888888889,0.1336666666666666,0.14633333333333334,0.2447777777777777,0.272,0.3556666666666667,0.426,0.454,0.4598888888888886,0.5205555555555555
SSelect_theta(0.001)_namuda(0.1),0.13444444444444448,0.14600000000000007,0.13777777777777778,0.16588888888888895,0.2867777777777778,0.4088888888888889,0.4203333333333332,0.4919999999999998,0.5173333333333335,0.5221111111111113
SSelect_theta(0.001)_namuda(0.2),0.12766666666666665,0.12933333333333333,0.14822222222222226,0.2286666666666665,0.30044444444444457,0.3216666666666667,0.3360000000000001,0.4792222222222221,0.5324444444444449,0.5090000000000001
SSelect_theta(0.001)_namuda(0.30000000000000004),0.11333333333333327,0.13533333333333336,0.14500000000000005,0.2393333333333332,0.292888888888889,0.3657777777777777,0.4428888888888888,0.4881111111111111,0.5161111111111112,0.5215555555555558
SSelect_theta(0.001)_namuda(0.4),0.1307777777777778,0.15066666666666675,0.15688888888888902,0.2278888888888888,0.3140000000000001,0.4083333333333333,0.42766666666666653,0.4865555555555554,0.5482222222222224,0.5084444444444445
SSelect_theta(0.001)_namuda(0.5),0.1363333333333334,0.13522222222222222,0.14233333333333334,0.23666666666666664,0.23133333333333325,0.375,0.42455555555555546,0.4577777777777776,0.4923333333333332,0.5085555555555556
SSelect_theta(0.001)_namuda(0.6000000000000001),0.13144444444444445,0.15355555555555564,0.15655555555555567,0.18411111111111114,0.29900000000000004,0.33299999999999996,0.4277777777777778,0.4754444444444442,0.5005555555555556,0.516777777777778
SSelect_theta(0.001)_namuda(0.7000000000000001),0.12766666666666665,0.1555555555555556,0.14400000000000004,0.17733333333333334,0.2977777777777779,0.3532222222222223,0.4342222222222221,0.4943333333333334,0.5077777777777779,0.5124444444444444
SSelect_theta(0.001)_namuda(0.8),0.10811111111111106,0.12633333333333327,0.2053333333333333,0.2264444444444444,0.3058888888888889,0.3433333333333332,0.4166666666666666,0.4771111111111108,0.5214444444444445,0.5121111111111112
