index name,0,1,2,3,4,5,6,7,8
LSFS_gama(0.001),0.20404229517914682,0.11466991213450133,0.11342253486316882,0.09033331536339845,0.11408799681851295,0.11644103744822495,0.11060474283190766,0.1274145062993704,0.008983659061768694
LSFS_gama(0.01),1.0189600334069722e-07,0.14469054843203566,0.14091557081415668,0.10246932808622207,0.141524621827342,0.1443587419407067,0.13530384463203982,0.16591949044879062,0.02481775192270318
LSFS_gama(0.1),2.3500893038692308e-08,0.1273784515005653,0.12157098654609634,0.07532519586475453,0.10090662434105638,0.12231688130613834,0.08803350804231862,0.2076813147179141,0.15678701418026336
LSFS_gama(1),9.154620437512078e-09,0.1214773455390297,0.15451364190542352,0.2151890315182421,0.030535892445227635,0.13724115446559385,0.045794009881992746,0.2949503054929352,0.0002986095969346902
LSFS_gama(10),4.682425046410561e-09,0.21630146966951247,0.42258378029507776,0.02310016529283036,0.001262437212172254,0.14023060378599897,0.14579871382081858,0.05072249243012294,3.328110415932587e-07
LSFS_gama(100),1.503536376480593e-08,0.022597339953090344,0.9573415874992814,0.0003772238829923488,8.975675462932113e-06,0.00013503989969694235,0.019320999344989917,0.00021840371222171792,4.1499690059509287e-07
LSFS_gama(1000),2.7029360518295777e-08,0.000110477289958225,0.999804344877515,2.9275042331742827e-05,6.76578373788256e-06,9.675332452152878e-06,2.388123795276818e-05,1.4740321778586496e-05,8.130849131729267e-07
