index name,1,2,3,4,5,6,7,8,9
SSelect_theta(0.01)_namuda(0.8),0.35129032258064535,0.2811290322580645,0.2708064516129032,0.2980645161290324,0.2883870967741935,0.3832258064516128,0.3741935483870967,0.414516129032258,0.4298387096774194
SSelect_theta(0.01)_namuda(0.9),0.3490322580645164,0.2893548387096774,0.3217741935483871,0.3211290322580646,0.36274193548387096,0.3993548387096773,0.43064516129032265,0.41112903225806463,0.4358064516129033
SSelect_theta(0.01)_namuda(1.0),0.47322580645161294,0.4698387096774197,0.4866129032258065,0.4798387096774196,0.5411290322580641,0.430967741935484,0.4222580645161292,0.42225806451612896,0.47451612903225815
SSelect_theta(0.1)_namuda(0.0),0.34919354838709693,0.2885483870967742,0.2937096774193549,0.2933870967741936,0.29967741935483877,0.3806451612903226,0.40629032258064496,0.42661290322580636,0.4262903225806452
SSelect_theta(0.1)_namuda(0.1),0.3459677419354841,0.269516129032258,0.28725806451612906,0.3370967741935486,0.3535483870967742,0.36483870967741927,0.39048387096774173,0.44919354838709674,0.4738709677419355
SSelect_theta(0.1)_namuda(0.2),0.33870967741935504,0.26903225806451614,0.2785483870967742,0.324516129032258,0.3166129032258065,0.31806451612903225,0.3725806451612903,0.41258064516129034,0.43274193548387097
SSelect_theta(0.1)_namuda(0.30000000000000004),0.34596774193548413,0.2769354838709678,0.26306451612903214,0.31870967741935485,0.3003225806451614,0.3679032258064517,0.3866129032258063,0.42725806451612913,0.4385483870967743
SSelect_theta(0.1)_namuda(0.4),0.34758064516129056,0.2614516129032258,0.2870967741935484,0.3158064516129033,0.37193548387096775,0.3409677419354839,0.3854838709677418,0.39677419354838706,0.48177419354838713
SSelect_theta(0.1)_namuda(0.5),0.3327419354838711,0.24935483870967734,0.3061290322580646,0.3080645161290324,0.3246774193548386,0.360483870967742,0.36693548387096775,0.39951612903225814,0.4290322580645162
SSelect_theta(0.1)_namuda(0.6000000000000001),0.3535483870967744,0.2943548387096774,0.2541935483870968,0.29887096774193556,0.31048387096774205,0.31935483870967746,0.38451612903225807,0.4501612903225806,0.44903225806451613
SSelect_theta(0.1)_namuda(0.7000000000000001),0.34806451612903244,0.29096774193548386,0.31548387096774194,0.3066129032258066,0.30935483870967745,0.33403225806451614,0.37951612903225784,0.41806451612903234,0.4432258064516131
SSelect_theta(0.1)_namuda(0.8),0.35193548387096796,0.25854838709677425,0.32596774193548383,0.31983870967741934,0.3220967741935485,0.38274193548387087,0.38258064516129026,0.42661290322580653,0.46435483870967753
SSelect_theta(0.1)_namuda(0.9),0.34387096774193565,0.2629032258064516,0.2885483870967741,0.30790322580645163,0.3312903225806453,0.30161290322580653,0.36209677419354847,0.40887096774193543,0.4522580645161291
SSelect_theta(0.1)_namuda(1.0),0.3461290322580647,0.297741935483871,0.519354838709677,0.33354838709677426,0.377741935483871,0.3582258064516129,0.3549999999999999,0.40225806451612905,0.4661290322580646
SSelect_theta(1)_namuda(0.0),0.3482258064516131,0.25048387096774194,0.27096774193548395,0.31903225806451624,0.3059677419354838,0.36870967741935473,0.40564516129032235,0.435,0.43096774193548393
SSelect_theta(1)_namuda(0.1),0.3524193548387099,0.27838709677419354,0.26467741935483874,0.31225806451612903,0.29354838709677433,0.34935483870967743,0.3488709677419354,0.4311290322580645,0.44032258064516144
SSelect_theta(1)_namuda(0.2),0.34048387096774213,0.2793548387096775,0.27564516129032257,0.2891935483870967,0.3369354838709678,0.36322580645161295,0.38145161290322577,0.4308064516129032,0.43580645161290327
SSelect_theta(1)_namuda(0.30000000000000004),0.3356451612903228,0.3095161290322581,0.26387096774193547,0.2914516129032257,0.34741935483870967,0.3138709677419355,0.3708064516129032,0.38725806451612904,0.40403225806451615
SSelect_theta(1)_namuda(0.4),0.34532258064516147,0.30677419354838714,0.2791935483870967,0.32500000000000007,0.33854838709677426,0.3085483870967742,0.40112903225806457,0.42209677419354835,0.45532258064516135
SSelect_theta(1)_namuda(0.5),0.34370967741935504,0.3112903225806452,0.2606451612903226,0.2893548387096775,0.37177419354838714,0.369516129032258,0.4230645161290323,0.40725806451612906,0.4453225806451611
SSelect_theta(1)_namuda(0.6000000000000001),0.3520967741935486,0.3043548387096775,0.2664516129032258,0.2969354838709678,0.37758064516129025,0.37967741935483873,0.4287096774193549,0.42451612903225816,0.44870967741935486
SSelect_theta(1)_namuda(0.7000000000000001),0.34096774193548407,0.315967741935484,0.2585483870967742,0.3211290322580646,0.35951612903225816,0.3572580645161291,0.3982258064516128,0.45145161290322583,0.43048387096774193
SSelect_theta(1)_namuda(0.8),0.3427419354838711,0.31548387096774194,0.27387096774193553,0.3287096774193548,0.35596774193548386,0.39161290322580633,0.3519354838709677,0.4179032258064517,0.42354838709677417
SSelect_theta(1)_namuda(0.9),0.3432258064516131,0.30854838709677423,0.2714516129032259,0.3541935483870969,0.3653225806451612,0.36225806451612896,0.42080645161290336,0.42483870967741943,0.4643548387096774
SSelect_theta(1)_namuda(1.0),0.3601612903225809,0.3164516129032259,0.5214516129032255,0.2993548387096775,0.3796774193548387,0.3632258064516128,0.40516129032258064,0.43032258064516116,0.44338709677419347
SSelect_theta(10)_namuda(0.0),0.3393548387096776,0.24774193548387088,0.30016129032258054,0.3387096774193548,0.300483870967742,0.3293548387096774,0.3643548387096774,0.39145161290322555,0.45774193548387104
SSelect_theta(10)_namuda(0.1),0.33467741935483886,0.27258064516129027,0.2746774193548388,0.2945161290322582,0.36080645161290315,0.3993548387096773,0.36919354838709667,0.40467741935483864,0.46129032258064534
SSelect_theta(10)_namuda(0.2),0.35064516129032286,0.2840322580645162,0.2856451612903226,0.3387096774193548,0.36080645161290303,0.38467741935483873,0.4198387096774194,0.4120967741935484,0.47032258064516136
SSelect_theta(10)_namuda(0.30000000000000004),0.3419354838709679,0.2835483870967741,0.25,0.3258064516129033,0.3727419354838709,0.3730645161290322,0.34451612903225803,0.42274193548387096,0.455483870967742
SSelect_theta(10)_namuda(0.4),0.3406451612903227,0.2749999999999999,0.25532258064516133,0.33564516129032257,0.3498387096774193,0.35693548387096774,0.41193548387096784,0.4153225806451612,0.44951612903225807
SSelect_theta(10)_namuda(0.5),0.3398387096774194,0.3066129032258066,0.26709677419354844,0.3587096774193547,0.3475806451612902,0.3487096774193547,0.4417741935483871,0.3979032258064516,0.4491935483870968
SSelect_theta(10)_namuda(0.6000000000000001),0.33774193548387116,0.2999999999999999,0.27177419354838717,0.3258064516129032,0.39500000000000013,0.3814516129032257,0.4211290322580645,0.4548387096774195,0.44435483870967735
SSelect_theta(10)_namuda(0.7000000000000001),0.3293548387096775,0.29354838709677417,0.4788709677419355,0.3958064516129031,0.41709677419354824,0.38483870967741934,0.4132258064516127,0.40564516129032246,0.44870967741935497
SSelect_theta(10)_namuda(0.8),0.3458064516129034,0.30500000000000005,0.4885483870967742,0.3361290322580645,0.41419354838709666,0.3756451612903225,0.4158064516129031,0.4285483870967743,0.43403225806451623
SSelect_theta(10)_namuda(0.9),0.33532258064516135,0.29161290322580635,0.4709677419354838,0.35758064516129034,0.37951612903225795,0.42096774193548386,0.39387096774193553,0.4529032258064516,0.44596774193548383
SSelect_theta(10)_namuda(1.0),0.3435483870967743,0.29338709677419356,0.4677419354838709,0.32709677419354827,0.4167741935483871,0.3867741935483869,0.4033870967741936,0.4569354838709679,0.4488709677419356
SSelect_theta(100)_namuda(0.0),0.34741935483870984,0.2606451612903226,0.27306451612903226,0.31387096774193546,0.3114516129032258,0.34693548387096773,0.35258064516129034,0.4129032258064516,0.43629032258064526
SSelect_theta(100)_namuda(0.1),0.34645161290322596,0.26419354838709674,0.2774193548387097,0.31161290322580654,0.32016129032258084,0.3627419354838708,0.37516129032258055,0.39999999999999986,0.43935483870967745
SSelect_theta(100)_namuda(0.2),0.35629032258064536,0.26435483870967746,0.28290322580645166,0.3240322580645161,0.38806451612903237,0.34548387096774197,0.3691935483870967,0.43580645161290305,0.42887096774193545
SSelect_theta(100)_namuda(0.30000000000000004),0.33967741935483886,0.30564516129032265,0.26467741935483874,0.35887096774193544,0.37951612903225795,0.418225806451613,0.40806451612903216,0.4453225806451612,0.4285483870967743
SSelect_theta(100)_namuda(0.4),0.3324193548387098,0.2854838709677418,0.2680645161290323,0.3237096774193548,0.35645161290322575,0.38564516129032256,0.42338709677419345,0.42532258064516104,0.46032258064516135
SSelect_theta(100)_namuda(0.5),0.34516129032258086,0.29258064516129034,0.2793548387096775,0.3432258064516129,0.36129032258064503,0.4132258064516129,0.42048387096774187,0.46274193548387094,0.4200000000000001
SSelect_theta(100)_namuda(0.6000000000000001),0.3296774193548388,0.30451612903225805,0.3014516129032259,0.34725806451612906,0.41258064516129034,0.4275806451612902,0.42629032258064514,0.43338709677419346,0.44854838709677414
SSelect_theta(100)_namuda(0.7000000000000001),0.3459677419354841,0.297741935483871,0.46806451612903216,0.33854838709677415,0.41193548387096773,0.40838709677419344,0.41112903225806463,0.41516129032258065,0.4280645161290322
SSelect_theta(100)_namuda(0.8),0.3451612903225808,0.29177419354838696,0.455,0.3290322580645161,0.40225806451612905,0.4067741935483869,0.4082258064516128,0.44532258064516134,0.46725806451612895
SSelect_theta(100)_namuda(0.9),0.33870967741935504,0.2954838709677419,0.4645161290322581,0.3504838709677419,0.4035483870967744,0.3912903225806451,0.4232258064516129,0.4551612903225806,0.45564516129032256
SSelect_theta(100)_namuda(1.0),0.34290322580645183,0.30532258064516127,0.4608064516129031,0.3635483870967742,0.3830645161290322,0.40741935483870956,0.4080645161290322,0.39693548387096766,0.4285483870967741
SSelect_theta(1000)_namuda(0.0),0.3356451612903228,0.26435483870967746,0.27935483870967737,0.2975806451612903,0.29145161290322574,0.3643548387096775,0.3753225806451612,0.44370967741935496,0.4472580645161291
SSelect_theta(1000)_namuda(0.1),0.34806451612903244,0.2853225806451613,0.24790322580645163,0.31161290322580654,0.3556451612903226,0.3446774193548387,0.37903225806451607,0.4212903225806452,0.4269354838709678
SSelect_theta(1000)_namuda(0.2),0.3461290322580647,0.2662903225806452,0.2795161290322581,0.35096774193548386,0.3604838709677419,0.37193548387096764,0.40741935483870956,0.40709677419354834,0.43258064516129024
SSelect_theta(1000)_namuda(0.30000000000000004),0.32725806451612915,0.29112903225806447,0.23822580645161287,0.37129032258064515,0.3554838709677419,0.3970967741935485,0.41161290322580646,0.4329032258064517,0.4420967741935484
SSelect_theta(1000)_namuda(0.4),0.35193548387096796,0.28274193548387083,0.24822580645161288,0.32741935483870965,0.34838709677419344,0.35258064516129023,0.42483870967741927,0.4346774193548387,0.4014516129032258
SSelect_theta(1000)_namuda(0.5),0.34709677419354856,0.2854838709677419,0.28612903225806463,0.3595161290322581,0.3208064516129033,0.3817741935483871,0.40596774193548385,0.42903225806451606,0.47741935483870973
SSelect_theta(1000)_namuda(0.6000000000000001),0.3440322580645163,0.29145161290322574,0.24516129032258072,0.3570967741935484,0.4298387096774194,0.3543548387096775,0.42112903225806464,0.4230645161290322,0.4258064516129032
SSelect_theta(1000)_namuda(0.7000000000000001),0.3520967741935486,0.30048387096774176,0.465,0.3306451612903225,0.3814516129032257,0.4087096774193548,0.39064516129032256,0.4387096774193548,0.4466129032258064
SSelect_theta(1000)_namuda(0.8),0.3511290322580647,0.29758064516129035,0.4737096774193549,0.3308064516129033,0.4022580645161289,0.399516129032258,0.40725806451612895,0.43129032258064515,0.4338709677419357
SSelect_theta(1000)_namuda(0.9),0.34387096774193565,0.28419354838709665,0.46919354838709687,0.34096774193548385,0.3953225806451611,0.3987096774193549,0.3975806451612903,0.4383870967741936,0.4332258064516128
SSelect_theta(1000)_namuda(1.0),0.3540322580645163,0.29532258064516115,0.4680645161290321,0.34661290322580646,0.36693548387096775,0.41241935483870945,0.38370967741935486,0.4279032258064517,0.4661290322580644
