index name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
LSFS_gama(0.001),0.002074856190751532,0.027848225354177625,0.020364270172815162,0.009950747019912855,0.025229422038557076,0.06010994228551253,0.009196399048020642,0.013464366946419906,0.054839168909365625,0.012896411301825212,0.022963792767002063,0.018880836563145115,0.01706865201776637,0.058068378814164774,0.017020315423369705,0.011252506767168637,0.03378695272915434,0.031246357633575233,0.005973028553091705,0.008045961184112398,0.03621049176726413,0.020027951757521166,0.0007289047540442975,0.038199612992621,0.023762783035165273,0.014904646769077483,0.03797914302133813,0.02968301179841459,0.013676108997390817,0.05638567044981641,0.04446843807967493,0.002419369745914624,0.038389097003101114,0.009094409918246437,0.019508125115666814,0.020249085759223896,0.005119925156113255,0.003121255860531746,0.01853176459014196,0.05282811707047104,0.016476679795225314,0.0046957078531574045,0.015451299449641595,0.01780780754032791
LSFS_gama(0.01),0.0020993299487259433,0.027844947694015642,0.020358687900936052,0.009958811391645039,0.025213464664380198,0.060093818135648416,0.009181169400191728,0.013471844732474217,0.054841736377271626,0.012900046515901036,0.022951608213315836,0.01888203258106457,0.017065049427682877,0.058090257641577714,0.01702834301497925,0.01125972819959224,0.03379463839476691,0.031255635557460255,0.0059601612500506775,0.00804952879130127,0.03621816237689158,0.020025779092645912,0.0007238888526472986,0.03824103048844478,0.023776306555896146,0.014919322490129191,0.03799457571463702,0.029693766534333386,0.013655017802756683,0.056388529677264265,0.04446711481899703,0.0023994564276063734,0.03837648962743041,0.009051902283601265,0.019488584636580066,0.02024262102436068,0.005101983063969569,0.0031026903712023293,0.018535548980042643,0.052863716450292406,0.016474381694117756,0.004699102762284886,0.015450758636901445,0.017808429803985355
LSFS_gama(0.1),0.0023409171567638867,0.027811139122688674,0.020302830948622428,0.010036890769999104,0.025050717040136165,0.05993203018742311,0.009025811265355139,0.013551142840927594,0.0548755057936002,0.012935096670655484,0.022830925927743537,0.018891161603963542,0.017039506533081804,0.05831500717707724,0.01710889734403952,0.011333741853115278,0.03387384963702623,0.031350389783912684,0.005834370345251309,0.008082818092670297,0.0362937701215983,0.020000052913377486,0.0006761670049508147,0.03865854726396956,0.02391833034894342,0.015061041262808638,0.03815075284249272,0.02980474194687747,0.013446504057485128,0.05642200576361579,0.04444685636884406,0.0021903801294130124,0.038245632453122035,0.008614726414730269,0.019295697868209564,0.02017626759538308,0.004922779621542651,0.00291115791811252,0.01857058687952595,0.053224317954383406,0.016454862763996624,0.004732898844865484,0.015446192828653511,0.017812978739045304
LSFS_gama(1),0.004576715467358735,0.02745482647761417,0.020216961396120964,0.010529277939194124,0.023424776862707154,0.05860581324874206,0.00764523310077077,0.013980400628567048,0.055202184730975476,0.013235999240310665,0.02207490328765139,0.018899889523621528,0.016920177700883346,0.06049904202409099,0.01785176896876072,0.012033881622290327,0.034606363839739286,0.03213920447583011,0.004751005731154577,0.008518716356246668,0.037155336859988015,0.01955707392973124,0.00023369377687130943,0.04251663084111106,0.025287856349454175,0.016338728396183003,0.039805535445507426,0.030766631731318616,0.011897951385280424,0.05689986178539608,0.04422269664622015,5.616536928612731e-06,0.03646539557020764,0.003974616230512683,0.01747697278426911,0.019450569049015317,0.0030328201856080635,0.0010328821963399009,0.018909124218632126,0.056631657505114064,0.016397964958579613,0.005133317045907443,0.015575335897325336,0.01806458805186846
LSFS_gama(10),0.012143245975478134,0.021373979803184347,0.01728475423291162,0.01330948361421194,0.012737390345668453,0.048463250364520497,0.0053029707828803445,0.014224460080768997,0.05613813915594732,0.011091011847915208,0.012027336435100098,0.010239409268533412,0.010178993674198805,0.0678948195894859,0.015202118705654771,0.018797308155210295,0.03739536641417955,0.0346059550974457,2.2288993191104693e-06,0.010144820411102866,0.04964607478596581,0.02211171131809018,7.457678552029455e-05,0.06276054482120919,0.03187221858231335,0.02113013400508027,0.044017437953829126,0.036386296304783135,0.0008739621133560977,0.05834873567320194,0.04872931167148155,1.6187277824009348e-06,0.030243317746049464,0.008539594359698534,0.00014904068708734077,0.013860185423855522,1.3486090675448549e-06,1.947974686599652e-07,0.01902292728738351,0.07602664297301172,0.014460197858527825,0.00599469093237066,0.01383042755445959,0.013361766174688886
LSFS_gama(100),0.01636458818275949,2.8607024051312187e-06,1.5755943126337516e-05,0.011663851953806684,6.242174040658204e-07,0.022944047668895677,0.0002265783247281148,0.0010499586330848334,0.028637502885123952,0.019389932103111365,7.568719890100258e-05,1.9394980720069e-06,7.857251996102089e-07,0.06486522707295747,5.461436824784578e-06,0.00867667443856919,0.052970583269979436,0.02122017858264043,0.0002114956867179458,0.005389019351823955,0.08493672097852023,0.002136511141724359,0.0002503187895679079,0.09640992738648343,0.06596030395749554,0.03010318000746651,0.04613794119488932,0.01768872757622881,5.10034025218869e-07,0.0825085096047895,0.04064261008113792,9.43389378269887e-06,3.9129857735154174e-05,0.031248718962857937,2.158928976345899e-05,0.05734849682635186,7.385051102516781e-05,8.358023174220073e-06,0.017746741351431228,0.14851097190268506,1.3990729142618667e-05,0.019535186054714777,0.004952182274897013,3.336693978657927e-06
LSFS_gama(1000),1.9712937099517447e-05,5.20330521165505e-06,1.389734884911736e-05,1.115946745128625e-05,4.533933485970868e-05,0.0001727930540032893,2.2345032465427885e-08,1.3118301028866827e-05,4.3708388460423593e-05,9.99884369326299e-05,4.641619923336134e-06,0.00013996333025715547,3.3268751088703975e-05,0.004938188598494312,6.9350324021967735e-06,4.2219385272398996e-05,0.01215858670182738,0.05053487460648361,9.544272518299738e-05,1.6425060354382946e-05,0.14795950593979917,4.1319723736092413e-07,2.740332524453359e-05,0.0001455829443343148,0.19684099712548772,0.004146500532804595,0.010750312827804216,2.625194666296424e-05,9.104372940481957e-07,0.0036174775675778706,1.2053759936182219e-05,2.0280693827987145e-07,4.66923121154386e-06,0.00019284177209902652,0.00024659550126272654,0.174173964794372,0.00027487808077189643,0.0019517792094906783,0.003548379755942886,0.22449668500668274,0.001032606162719144,0.1274665758799934,0.03212174247238611,0.00256618099173106
