index name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498
LSFSObV,30.007592736837044,26.689595111061895,26.53513759346776,26.515008135526916,26.510155893138595,26.50809924351341,26.506584995284307,26.50515390117768,26.5038050640838,26.502585553528274,26.50152181288758,30.10305993765477,26.89445539011567,26.780948947417553,26.76946429366727,26.768137104526712,26.768376452404787,26.768683493032285,26.76878557090425,26.76869801936561,26.768489861848863,26.768222188446835,30.403600337855448,27.780117475299722,27.70740542625507,27.70642038416956,27.709844405775836,27.712646053605525,27.714557090341984,27.71574810980971,27.716420069868313,27.716741554329364,27.71684492747576,28.989484844970857,28.55625844527221,28.556607946628585,28.56305815103026,28.567292484839616,28.570039845325727,28.571865791880743,28.57309214007884,28.57391662997133,28.57446904776994,28.57483718353164,30.138046754829336,30.072930881227236,30.06514716257853,30.063881223427398,30.063962846026733,30.06423442581587,30.064453242467696,30.064594261636476,30.06467709661667,30.064723309091484,30.06474821968933,31.849644610364006,31.847290547763894,31.84595217644005,31.845233637594827,31.844840153506862,31.844621528282822,31.844498883990887,31.844429645079654,31.84439038990912,31.84436806895568,31.844355350307627,30.994474554304553,30.994474880573403,30.9944749361176,62.96548392982008,11.812093912965446,10.791422612115403,10.46591895623163,10.306552551326078,10.217003247219985,10.163849204400547,10.131365390465042,10.111255215149324,10.098802563523439,10.0908060003943,62.73566282406948,11.806757470915763,10.788984803857616,10.464453254451552,10.305582914714796,10.216335920889705,10.163380183545343,10.131031616952006,10.111020141014382,10.098635526739665,10.090686347712772,60.5303923267261,11.755468884955171,10.765482504262918,10.450285508671412,10.296222786420806,10.20992115883931,10.15889874632673,10.127870308779887,10.10881949860609,10.097096680759188,10.089603584810705,45.17590966225436,11.378969585941217,10.599415088540763,10.35430746072904,10.235649608795093,10.170882187532039,10.133877398507648,10.112586993467698,10.100425941300767,10.093142404799767,10.08869732318632,18.785988776116398,10.600068035560454,10.43988844140712,10.385736224011403,10.356999525503861,10.33973478811287,10.328919254381908,10.322431429365423,10.318565458173836,10.316242888639524,10.31486059017768,11.809091623578713,11.455877864202597,11.455456221241018,11.451968020852142,11.446898180565503,11.44403138403934,11.442577662394292,11.441795657065864,11.441343538405533,11.44106244011816,11.44087501776535,12.499955476891202,12.5159509813188,12.517956338631482,12.517733454288308,12.51764201972904,12.517699997310467,12.517798695689214,12.517891058318247,12.517965708044176,12.518022697896335,12.518063391627424,12.496551328522033,12.13924996099882,12.099061464260378,12.089007850740407,12.085654985916017,12.08433023967369,12.083738684263176,12.083452332433648,12.083306228662915,12.083229004107963,12.083187100461807,12.620760224926649,12.296998153650817,12.262351803560593,12.253595539449773,12.25068498467647,12.249538085159353,12.249036519882507,12.248803778815313,12.248691841024598,12.248636693314172,12.248609033488385,12.724613867436748,12.491413877846242,12.467802758511949,12.462923450002663,12.461700594366667,12.461343039715716,12.46122465771407,12.461182240185444,12.461166432954963,12.461160490639626,12.4611582995863,12.617271274419293,12.529332510891853,12.518327330507802,12.515951428478726,12.515266970745232,12.515030886597469,12.514941187560535,12.514905385267026,12.5148906845952,12.514884537313312,12.514881932497705,12.347706215020251,12.352191728551464,12.35279986769269,12.35301857297249,12.353111625387804,12.35315276243791,12.353171148811372,12.353179397574857,12.35318310310701,12.353184768192687,12.353185516244425,12.068840964448102,12.07069732488945,12.071004403833513,12.071056331444652,12.071065203820453,12.071066772040176,12.071067075207658,12.071067146156425,12.007928525243384,12.007941615219089,12.007941749510154,12.007941751209295,23477323.361372646,95.38177103612459,92.84933191484777,92.03347046289237,91.61781901976694,91.34533229179335,91.1584820089736,91.01353005293522,90.90252567533503,90.87923157413344,90.80450969732973,6045083.490671137,95.17269437641416,92.77001625706316,92.0741049910654,91.69048307766366,91.43290643900181,91.2390226824411,91.1065975493643,91.02270223336559,90.9633310133612,90.92504287035814,2355035.447081934,95.07225193092631,92.9045012722466,92.2600232934072,91.88244812068322,91.63031975615064,91.44000598062911,91.29797609907347,91.21188070383636,91.14667763953524,91.11241234088459,119655.26046341733,95.03203428391828,93.12723525986777,92.49655964315289,92.12414491875114,91.8680569537384,91.67528630701956,91.53068001427818,91.47781974440763,91.45817578528893,91.4446406726591,22508.391448065704,94.8293517734765,93.2361057236511,92.786089789093,92.55979146370038,92.45557790812856,92.39568869628098,92.35695395448967,92.33016866083261,92.31136134730615,92.29662942234677,4964.865750228284,95.5376896452946,94.28638833408642,94.00207271131005,93.90760657397618,93.87536591251184,93.84970929975336,93.83109175266446,93.81828825298233,93.80899318521426,93.80121789506835,1160.085114159514,97.41062553702466,96.5999254100932,96.37812239439515,96.27173186430304,96.21344301440591,96.15304274193096,96.10126323759336,96.06071178404586,96.0286619433338,96.00247348651733,57741.85286175698,94.85364021782408,90.79514883126069,89.45653691147038,88.7179336991902,88.25751379143752,87.98527622952199,87.84768961930588,87.75018890257938,87.67092386589223,87.60346475895585,57739.266725397516,94.85358165252335,90.79512295782033,89.45651898397892,88.71792087258558,88.25750653122616,87.9852766741356,87.84769173187244,87.75019028324587,87.67092484232656,87.60346543017785,57713.428223434355,94.852998382691,90.7948650664151,89.45634024846427,88.71779295071282,88.2574341402247,87.98528113189676,87.84771279466045,87.75020403555155,87.6709345601396,87.60347210323783,57456.48636203365,94.84729238994088,90.79231663476277,89.45456834771562,88.71652000223717,88.25671112748458,87.98532710850418,87.84792335378472,87.75034202860915,87.67103244177018,87.60353968224437,55032.842828710745,94.78344381342066,90.76916875475246,89.4359467511441,88.69789653157723,88.24518398053856,87.98295461075548,87.8474577200309,87.74955194621596,87.67009915005963,87.60248604079536,40144.02029882096,94.81592060697153,90.84959279133527,89.50222682158646,88.7366046067777,88.26644153930269,87.99014388205383,87.83028078625539,87.70663751666984,87.60645286472665,87.5309984751529,19591.056269614524,94.5489675414274,90.64292749890932,89.3057071001587,88.57793174560821,88.14776233162632,87.8928046939368,87.72829409833712,87.60783413645942,87.51055698954455,87.43535313336533,1081.7973881869902,29.88763526925242,23.11571684615838,20.732125344058424,19.45436747169468,18.645532745691483,18.08174176378647,17.671576236067494,17.37687640381022,17.169227685163957,17.01923455351277,1018.7129621807093,29.72206560953964,23.01413902841036,20.639996061152466,19.373617444266483,18.57599253912285,18.022411324072593,17.61983368103121,17.33456371381756,17.134666295975403,16.990195243669845,699.9766718156413,28.134822973577602,22.226069658090122,20.016241153202596,18.829913683724612,18.092593628115484,17.6020362645191,17.278404118407373,17.065385054057753,16.918230414291145,16.81188526709706,321.627032163345,24.643435308326282,20.50619487330951,18.91933242165098,18.079202037392104,17.578552714896627,17.264675093383197,17.064071997325588,16.930308829591308,16.837917023785714,16.770274090275976,96.99175013151276,21.85188855435683,20.13804266253042,19.496962769985245,19.16288570323722,18.962418598294533,18.83188363383789,18.7428510869459,18.683223441257688,18.643679803885647,18.616221097466997,51.54660928666195,24.920099520896006,24.44192799913451,24.27778902475272,24.16690545655655,24.081270635026467,24.01618805849268,23.97131598420157,23.936231082196226,23.906503417158945,23.881722417964596,49.581503407023426,36.41003148108271,36.1204269092543,35.95244061948269,35.84163702236853,35.742686606996735,35.66495686535085,35.579742214806664,35.51409752938955,35.47349917983995,35.44539577771369,18113436.235636093,12.384154189718968,1687.461520345925,903.3278938562914,1136.18359346682,389.60443879527645,13448.344955737257,654.81481512661,9.834686661046433,775.5443437218042,11.03708110078072,25775854.335549135,9.654763336544686,124.17240585809681,14.500894409821036,8009.219225703266,4.628980424454232,5.485080478204992,498.0675841449343,13.711164712422748,5542.936834970669,2382.552123158257,13972403.282208836,23.746129322419748,9.127764138246974,1.5433517387122708,2.059392761225431,5.652452877579539,2.9284937131959103,3.0921242322864755,1.7669823562485392,6.709108279017938,200.8523931965596,4547041.884858617,6.615278558340471,2.8439134614263617,5.149621625215494,3.8008932768052297,15.73922253974797,5.147877084120941,1.6212117532000105,7.1254764028825734,1.5985620275467378,1.0850843125806096,3058108.865144508,10.572233061830019,26.964773007119135,19.579746910811878,4.031029578551542,6.420846701011202,5.344374391100493,4.282649309985293,5.973750011469672,2.1424914508850486,3.8398188514420752
