index name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
LSFS_gama(0.01),0.004876633635548629,0.003649988017534378,0.004555627599044695,0.004914603397899937,0.0068451802201546135,0.004805492699781832,0.005824221263304373,0.030972102637605126,0.006718914509846741,0.004791873164459206,0.0035347002465852696,0.005581862762141951,0.004654366702486384,0.004865089761406491,0.005672572100352242,0.029706382512874677,0.005877819868241152,0.005870544318064678,0.004647920496512294,0.00633114733234178,0.0076788192574332205,0.004109044724463456,0.010274659463189912,0.18663042507570093,0.007161852063177604,0.0034436070117811355,0.004408619254078091,0.004002590845056983,0.004808567446275844,0.007356322211832766,0.057879127440307675,0.09985969575792586,0.004641418334110966,0.0025824914444791285,0.0036547243674918363,0.004644637930158279,0.00528996446681194,0.007878007185835291,0.0,0.016014558713935957,0.00838620058179443,0.008384591404845765,0.005362584213423301,0.005141601722033688,0.0050806749735111964,0.01082349474835719,0.037628761098488436,0.010120732376601271,0.00680294433103171,0.004003668286459077,0.006003724370573103,0.0073770965180282025,0.004875398988238246,0.005938992967368498,0.008255816553152327,0.2213304999628771,0.007956592334315189,0.0041245102011138925,0.003427638659802756,0.006083760268081985,0.0059512880526397085,0.009393367072106282,0.01052988407492331
LSFS_gama(1),0.008571282637869259,0.008067441102926386,0.010216098518494433,0.010934442886839316,0.015224624231254555,0.010553831876438628,0.012771697363204066,0.021178458950681222,0.01463515350318843,0.010586496183763831,0.007844325299595386,0.012408562092156822,0.010294576874225579,0.010622293023910555,0.010988449832401562,0.06553741348030463,0.012862804058530346,0.013023428651982989,0.01033792887519887,0.014108325713893189,0.01699215614402915,0.00902275575721631,0.01999473129950629,0.06295454607824423,0.015852843272749256,0.007661305846325479,0.009887920886199192,0.008895643724396248,0.01067098678960454,0.01626118174928168,0.05931210506027945,0.0005016817149199221,0.010192516957150042,0.005655777508658806,0.008078029381382879,0.010316547617426213,0.011755297561504554,0.017461628655165082,0.0,0.02176293632146778,0.018810296250769788,0.01863504022629074,0.011960036233051348,0.011475092737547644,0.01131186628972206,0.02408111377099755,0.0753333096279708,0.01592868369238971,0.015226692198811481,0.00885690527217111,0.013360715483170322,0.0164359883219801,0.01079424794636965,0.013086432355383438,0.016626166157381085,9.471555228056957e-05,0.01641850170387757,0.009196456433589092,0.007612533589684109,0.01350275770414833,0.013070017418477697,0.020750987866535193,0.023433215685033537
