index name,5,10,15,20,25,30,35,40,45,50
laplacian_score_t(0.001),0.5517679558011049,0.545524861878453,0.590110497237569,0.609889502762431,0.6125414364640883,0.6713812154696133,0.6907734806629834,0.7055801104972375,0.728342541436464,0.7244198895027623
laplacian_score_t(0.01),0.5679558011049723,0.6190055248618785,0.696243093922652,0.7128176795580111,0.7546961325966853,0.7671823204419889,0.7672928176795577,0.7579558011049725,0.794917127071823,0.8030386740331491
laplacian_score_t(0.1),0.5814364640883978,0.5948618784530388,0.6688397790055248,0.7136464088397788,0.7511602209944749,0.8187845303867403,0.8257458563535913,0.8175690607734807,0.8404419889502761,0.8576243093922651
laplacian_score_t(1),0.5806629834254142,0.568563535911602,0.6100552486187846,0.6182872928176795,0.6758563535911604,0.7292817679558011,0.7284530386740332,0.8457458563535909,0.8591160220994477,0.8742541436464087
laplacian_score_t(10),0.5732044198895029,0.5934254143646409,0.6649723756906076,0.6989502762430939,0.7269613259668507,0.7669613259668507,0.8396685082872933,0.8541988950276245,0.8542541436464088,0.8598895027624313
laplacian_score_t(100),0.5198342541436464,0.5974585635359113,0.6311049723756906,0.6859116022099446,0.694088397790055,0.7367403314917125,0.7916022099447513,0.7856353591160223,0.8076243093922651,0.8439226519337018
laplacian_score_t(1000),0.5116022099447513,0.5611602209944752,0.6051933701657459,0.6432044198895028,0.641657458563536,0.6753591160220995,0.6620441988950279,0.7443093922651935,0.8341436464088398,0.8760773480662983
