index name,5,10,15,20,25,30,35,40,45,50
SSelect_theta(0.001)_namuda(0.0),0.5247513812154699,0.555193370165746,0.7057458563535911,0.758729281767956,0.7934806629834256,0.8009944751381215,0.8059668508287292,0.8397237569060776,0.8540331491712709,0.8461325966850829
SSelect_theta(0.001)_namuda(0.1),0.5243646408839778,0.5548618784530388,0.7025414364640884,0.7250276243093922,0.8098342541436465,0.8091160220994473,0.8000552486187845,0.784972375690608,0.8470718232044199,0.8386187845303867
SSelect_theta(0.001)_namuda(0.2),0.5372375690607734,0.5275138121546961,0.6979005524861879,0.7467955801104972,0.7601104972375691,0.7899447513812156,0.8094475138121546,0.7850276243093924,0.8439226519337018,0.8558011049723757
SSelect_theta(0.001)_namuda(0.30000000000000004),0.528950276243094,0.5351381215469615,0.6364088397790055,0.731270718232044,0.7645303867403314,0.769502762430939,0.7709944751381217,0.7850276243093923,0.839226519337017,0.8325966850828732
SSelect_theta(0.001)_namuda(0.4),0.5313259668508288,0.5303314917127074,0.6946408839779007,0.7606629834254146,0.7606629834254144,0.7928176795580113,0.8040331491712704,0.7808839779005521,0.8370718232044199,0.8574585635359117
SSelect_theta(0.001)_namuda(0.5),0.532707182320442,0.5302209944751382,0.7044751381215469,0.762596685082873,0.7796685082872926,0.7964088397790057,0.8008839779005527,0.7934254143646409,0.8150828729281773,0.8638674033149171
SSelect_theta(0.001)_namuda(0.6000000000000001),0.5309392265193371,0.531546961325967,0.6987845303867404,0.7543093922651934,0.7648618784530389,0.7888397790055249,0.7969613259668509,0.7908839779005524,0.8431491712707182,0.8635911602209945
SSelect_theta(0.001)_namuda(0.7000000000000001),0.5303867403314918,0.5562983425414366,0.665193370165746,0.7470718232044199,0.7528176795580113,0.7907734806629831,0.7935911602209944,0.8422651933701657,0.8462430939226522,0.8445303867403315
SSelect_theta(0.001)_namuda(0.8),0.5339779005524861,0.5327624309392265,0.6338121546961326,0.7591712707182322,0.7626519337016572,0.7991160220994478,0.7916022099447514,0.7941436464088397,0.8316574585635359,0.8430386740331491
SSelect_theta(0.001)_namuda(0.9),0.5207734806629835,0.6143093922651934,0.6903314917127072,0.7154143646408838,0.761381215469613,0.788232044198895,0.775745856353591,0.7810497237569058,0.8424309392265192,0.8225966850828728
