index name,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600
baseline,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148,0.948148148148
fisher_score,0.7324382716049379,0.8138888888888891,0.8489197530864202,0.8858024691358033,0.9027777777777783,0.8935185185185189,0.9027777777777783,0.9027777777777783,0.9058641975308649,0.9027777777777783,0.9027777777777783,0.9043209876543209,0.9058641975308649,0.9074074074074072,0.9043209876543209,0.9182098765432092,0.9413580246913588,0.9429012345679006,0.9413580246913588,0.9413580246913588
laplacian_score_t(0.01),0.7353395061728395,0.7903395061728392,0.8364197530864196,0.8827160493827156,0.9012345679012342,0.9182098765432092,0.9182098765432092,0.9320987654320994,0.938271604938272,0.936728395061728,0.9351851851851852,0.9320987654320994,0.9336419753086412,0.9336419753086412,0.9290123456790126,0.9212962962962972,0.9212962962962972,0.9320987654320994,0.9320987654320994,0.9320987654320994
laplacian_score_t(0.1),0.24203703703703705,0.3645061728395062,0.3821913580246914,0.4152777777777778,0.42820987654321,0.4352469135802468,0.4370679012345679,0.4464197530864198,0.4447222222222221,0.4413580246913581,0.4512345679012346,0.4681172839506172,0.4793827160493829,0.4820370370370373,0.4817901234567902,0.4832407407407409,0.4819753086419754,0.4818827160493828,0.4832407407407406,0.4833950617283949
laplacian_score_t(1),0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11716049382716055,0.13685185185185186,0.16453703703703704,0.18216049382716049,0.20990740740740735,0.2164814814814815,0.2502160493827161,0.2766358024691357,0.32611111111111113,0.4320370370370369
lsdf,0.7691975308641975,0.8218209876543209,0.8611111111111117,0.8950617283950628,0.9120370370370376,0.9182098765432092,0.9413580246913588,0.938271604938272,0.9351851851851852,0.9320987654320994,0.9320987654320994,0.9398148148148148,0.936728395061728,0.9398148148148148,0.9429012345679006,0.9475308641975316,0.9537037037037028,0.9475308641975316,0.9413580246913588,0.9413580246913588
LSFS_gama(0.01),0.6147530864197531,0.8302777777777776,0.8937037037037041,0.9089506172839498,0.9151234567901244,0.936728395061728,0.936728395061728,0.9398148148148148,0.9336419753086412,0.936728395061728,0.9320987654320994,0.9429012345679006,0.9429012345679006,0.9475308641975316,0.9429012345679006,0.9429012345679006,0.9398148148148148,0.9413580246913588,0.9398148148148148,0.9429012345679006
LSFS_gama(1),0.7810185185185188,0.8496296296296303,0.9012345679012342,0.9043209876543209,0.9243827160493818,0.9305555555555566,0.9398148148148148,0.936728395061728,0.9305555555555566,0.9305555555555566,0.9320987654320994,0.938271604938272,0.936728395061728,0.936728395061728,0.938271604938272,0.9429012345679006,0.9429012345679006,0.9413580246913588,0.9413580246913588,0.9413580246913588
LSFS_gama(1000),0.7756481481481479,0.8304320987654323,0.8796296296296288,0.8935185185185189,0.8996913580246902,0.9197530864197532,0.936728395061728,0.9398148148148148,0.938271604938272,0.9475308641975316,0.9459876543209874,0.9444444444444434,0.9506172839506184,0.9490740740740744,0.9475308641975316,0.938271604938272,0.938271604938272,0.9398148148148148,0.9413580246913588,0.9413580246913588
PRPC,0.5245370370370371,0.5491358024691357,0.5835185185185184,0.5876234567901233,0.5992592592592593,0.6019135802469137,0.6288580246913579,0.6258024691358026,0.6697530864197537,0.6917283950617287,0.7008333333333334,0.704382716049383,0.7247222222222223,0.754753086419753,0.7870370370370375,0.8209876543209874,0.8688271604938274,0.9074074074074072,0.9413580246913588,0.9413580246913588
SSelect_theta(0.1)_namuda(1),0.20222222222222225,0.481604938271605,0.832777777777778,0.8739506172839502,0.8831481481481479,0.9104938271604938,0.9320987654320994,0.9351851851851852,0.9305555555555566,0.9398148148148148,0.9444444444444434,0.9506172839506184,0.95216049382716,0.9506172839506184,0.9490740740740744,0.9475308641975316,0.9475308641975316,0.9506172839506184,0.9490740740740744,0.9475308641975316
SSelect_theta(0.1)_namuda(0.5),0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.12188271604938275,0.15688271604938273,0.18950617283950624,0.2046296296296297,0.226141975308642,0.2390740740740741,0.2444135802469136,0.2719135802469135,0.2796913580246912,0.2780864197530865
SSelect_theta(0.1)_namuda(0.1),0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.11111111111111102,0.1212345679012346,0.15669753086419752,0.1883950617283951,0.2080555555555556,0.2269135802469136,0.23703703703703705,0.24657407407407414,0.27336419753086416,0.28086419753086406,0.2762654320987654
