index name,50,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000
baseline,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359,0.894358974359
fisher_score,0.7233333333333336,0.7128571428571432,0.8095238095238101,0.8095238095238101,0.7857142857142853,0.8095238095238101,0.8333333333333336,0.8333333333333336,0.8571428571428567,0.8333333333333336,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8333333333333336,0.8095238095238101,0.8333333333333336,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567
laplacian_score_t(0.01),0.7823809523809522,0.8809523809523803,0.8571428571428567,0.8571428571428567,0.8095238095238101,0.8571428571428567,0.8571428571428567,0.8333333333333336,0.8809523809523803,0.8809523809523803,0.9047619047619051,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803
laplacian_score_t(0.1),0.7828571428571424,0.8809523809523803,0.8571428571428567,0.8571428571428567,0.8095238095238101,0.8571428571428567,0.8571428571428567,0.8333333333333336,0.8809523809523803,0.8809523809523803,0.9047619047619051,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803
laplacian_score_t(1),0.7795238095238092,0.8809523809523803,0.8571428571428567,0.8571428571428567,0.8095238095238101,0.8571428571428567,0.8571428571428567,0.8333333333333336,0.8809523809523803,0.8809523809523803,0.9047619047619051,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803
lsdf,0.8095238095238101,0.8095238095238101,0.8095238095238101,0.7619047619047619,0.7857142857142853,0.7857142857142853,0.7857142857142853,0.8095238095238101,0.8571428571428567,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803
LSFS_gama(0.01),0.8571428571428567,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567
LSFS_gama(1),0.8571428571428567,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567
LSFS_gama(1000),0.8571428571428567,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567,0.8571428571428567
PRPC,0.5671428571428574,0.7142857142857146,0.7619047619047619,0.7380952380952379,0.8095238095238101,0.8333333333333336,0.8095238095238101,0.8333333333333336,0.8571428571428567,0.8571428571428567,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803,0.8809523809523803
SSelect_theta(0.1)_namuda(1),0.7428571428571427,0.7285714285714284,0.7571428571428569,0.6666666666666667,0.6423809523809523,0.7552380952380949,0.8095238095238101,0.806666666666667,0.7857142857142853,0.8161904761904766,0.8519047619047616,0.8333333333333336,0.7866666666666663,0.7871428571428568,0.7876190476190473,0.7619047619047619,0.7857142857142853,0.7619047619047619,0.7857142857142853,0.7857142857142853
SSelect_theta(0.1)_namuda(0.5),0.6714285714285715,0.7285714285714284,0.7285714285714283,0.6876190476190476,0.6161904761904762,0.6752380952380954,0.6609523809523812,0.6080952380952384,0.627619047619048,0.7014285714285714,0.7847619047619048,0.7523809523809524,0.7009523809523809,0.7314285714285714,0.8100000000000004,0.8038095238095241,0.8061904761904767,0.7695238095238094,0.7833333333333329,0.7833333333333331
SSelect_theta(0.1)_namuda(0.1),0.6857142857142857,0.6857142857142858,0.6857142857142857,0.7085714285714283,0.6947619047619047,0.6257142857142856,0.6838095238095238,0.6799999999999998,0.7057142857142858,0.7309523809523811,0.7447619047619046,0.6957142857142858,0.7428571428571429,0.7933333333333337,0.7990476190476192,0.7771428571428569,0.7857142857142853,0.8152380952380957,0.8509523809523806,0.7619047619047619
